text,label,language,label_name,text_len,word_count
"அம்பலம்: a senior minister கேமராவில் lying under oath பிடிக்கப்பட்டனர்! 500,000 லட்சம் மக்கள் நீதி கோருகின்றனர்! USA immigrants காரணமாக நலிவடைகிறது! உடனே பகிருங்கள்!",1,ta,FAKE,165,20
"EXCLUSIVE: Scientists DISCOVER that lemon water CURES cholera in just 7 days! Big Pharma DOESN'T want you to know! 2,300 doctors SILENCED for revealing this! WAKE UP! The New World Order is REAL!",1,en,FAKE,195,33
"Stock markets dipped on Wednesday as Google reported strong quarterly earnings. Analysts at Morgan Stanley revised their 2025 forecast to 4.2%, citing innovation.",0,en,REAL,162,23
Stanford-இல் உள்ள ஆராய்ச்சியாளர்கள் Cell இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 2 ஆண்டுகள் 500 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு improved accuracy என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.,0,ta,REAL,206,23
அதிர்ச்சி செய்தி: a famous actor இரகசியமாக meets foreign spy! அரசு 5G towers பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! PTI இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,195,25
"Researchers at NUS published findings in Cell showing that doubled lifespan. The study, conducted over 10 years with 10,000 participants, concludes that early screening saves lives. Peer reviewers praised the methodology.",0,en,REAL,221,31
"Researchers at NUS published findings in Science showing that doubled lifespan. The study, conducted over 2 years with 1,200 participants, concludes that early screening saves lives. Peer reviewers praised the methodology.",0,en,REAL,222,31
"Kolkata-ல் Thursday அன்று 2,300 புதிய cholera வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க testing kits நிறுத்தினர். குடிமக்கள் get vaccinated என்று அறிவுறுத்தப்படுகின்றனர்.",0,ta,REAL,185,20
"MIRACLE: a mother of three LOSES 1,000 kg in 21 days using ONE weird trick doctors HATE! Experts BAFFLED! a tech billionaire uses this SECRET daily! ORDER before December 1 — LIMITED SUPPLY!",1,en,FAKE,190,33
"EXCLUSIVE: Scientists DISCOVER that lemon water CURES dengue in just 14 days! Big Pharma DOESN'T want you to know! 500,000 doctors SILENCED for revealing this! WAKE UP! The Big Pharma cover-up is REAL!",1,en,FAKE,201,33
அதிர்ச்சி செய்தி: a major politician இரகசியமாக funds terror groups! அரசு climate பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! PTI இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,199,24
அதிர்ச்சி செய்தி: a major politician இரகசியமாக funds terror groups! அரசு chemtrails பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! Reuters இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,206,24
"The IMF announced today that tax reform will take effect from June 30. Officials confirmed the decision after 21 days of deliberation. The measure is expected to boost employment, according to senior official.",0,en,REAL,209,33
Chennai reported 12 new cases of malaria on Tuesday. Health authorities have deployed mobile units to manage the situation. Officials urge residents to get vaccinated.,0,en,REAL,167,25
"MIRACLE: a mother of three LOSES 2,500 kg in 7 days using ONE weird trick doctors HATE! Experts BAFFLED! a famous actor uses this SECRET daily! ORDER before March 15 — LIMITED SUPPLY!",1,en,FAKE,183,33
அதிர்ச்சி செய்தி: a major politician இரகசியமாக meets foreign spy! அரசு climate பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! senior official இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,209,25
India அரசு healthcare துறைக்கு ₹50 கோடி நிதி ஒதுக்கியது. finance ministry மதிப்பாய்வு செய்த திட்டம் 2030-ல் boost GDP by 7% நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,194,24
"MIRACLE: a retired teacher LOSES 2,500 kg in 30 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before April 5 — LIMITED SUPPLY!",1,en,FAKE,187,32
ALERT: the opposition leader caught hiding documents on camera — VIDEO PROOF! Deep state PANICKING! Over 100 million patriots DEMAND justice! India is FALLING because of foreign agents! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,220,34
இரகசியம் வெளியாயிற்று: lemon water 30 நாளில் influenza-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 100 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!,1,ta,FAKE,217,23
அதிர்ச்சி செய்தி: a famous actor இரகசியமாக funds terror groups! அரசு chemtrails பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! PTI இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,198,24
"இரகசியம் வெளியாயிற்று: turmeric 30 நாளில் influenza-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 2,300 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! Big Pharma cover-up உண்மையானது!",1,ta,FAKE,220,22
